TimeGenerated,UserPrincipalName,AppDisplayName,IPAddress,City,Country,ResultType,ResultDescription,DeviceOS,Browser
2026-08-05T16:14:28Z,james.holt@cloudora.io,Outlook Web,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-05T16:20:35Z,dean.page@cloudora.io,Microsoft 365,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-05T16:27:35Z,emma.hayes@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,50126,Invalid username or password,Windows 10,Edge 126
2026-08-05T16:28:03Z,emma.hayes@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-05T16:28:19Z,cole.burke@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-05T16:33:03Z,olivia.kaur@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-05T16:34:45Z,chloe.price@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-05T16:36:59Z,isla.grant@cloudora.io,Outlook Web,203.0.113.15,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-05T16:37:40Z,ruth.dean@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-05T16:39:15Z,lucas.ford@cloudora.io,Microsoft 365,203.0.113.10,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-05T16:48:42Z,dean.page@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-05T16:54:33Z,tara.kemp@cloudora.io,Microsoft Teams,203.0.113.14,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-05T16:57:30Z,noah.bishop@cloudora.io,Microsoft Teams,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-05T16:59:57Z,olivia.kaur@cloudora.io,Cloudora Admin Portal,203.0.113.12,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-05T17:05:03Z,mira.shah@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-05T17:09:17Z,alba.vega@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-05T17:11:44Z,emma.hayes@cloudora.io,Microsoft 365,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-05T17:13:15Z,chloe.price@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-05T17:22:01Z,nina.cole@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-05T17:23:08Z,ruth.dean@cloudora.io,Microsoft 365,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-05T17:24:24Z,gwen.muir@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-05T17:40:01Z,zara.aziz@cloudora.io,Cloudora Admin Portal,203.0.113.16,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-05T17:42:05Z,mira.shah@cloudora.io,Cloudora Admin Portal,192.0.2.31,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-05T17:42:54Z,gwen.muir@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-05T17:50:36Z,aria.reid@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-05T17:58:34Z,priya.nair@cloudora.io,Microsoft Teams,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-05T18:01:15Z,noah.bishop@cloudora.io,Microsoft 365,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-05T18:04:21Z,ryan.boyd@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-05T18:06:06Z,kian.patel@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-05T18:09:32Z,felix.hart@cloudora.io,Microsoft 365,192.0.2.30,Austin,United States,50126,Invalid username or password,macOS 14,Safari 17
2026-08-05T18:10:27Z,felix.hart@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-05T18:15:12Z,felix.hart@cloudora.io,Azure Portal,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-05T18:15:21Z,sofia.marino@cloudora.io,Cloudora Admin Portal,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-05T18:17:40Z,emma.hayes@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-05T18:21:57Z,liam.doyle@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-05T18:21:59Z,jude.ross@cloudora.io,Azure Portal,203.0.113.16,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-05T18:29:07Z,leah.stone@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-05T18:29:28Z,leah.stone@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-05T18:32:04Z,lena.voss@cloudora.io,Microsoft Teams,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-05T18:32:46Z,lena.voss@cloudora.io,SharePoint Online,192.0.2.32,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-05T18:35:34Z,ethan.wells@cloudora.io,Azure Portal,192.0.2.30,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-05T18:38:50Z,noah.bishop@cloudora.io,Azure Portal,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-05T18:40:19Z,mira.shah@cloudora.io,Outlook Web,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-05T18:45:32Z,leah.stone@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-05T18:49:38Z,kian.patel@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-05T18:55:50Z,joel.kerr@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-05T18:57:54Z,hugo.marsh@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,50126,Invalid username or password,macOS 14,Safari 17
2026-08-05T18:59:11Z,hugo.marsh@cloudora.io,SharePoint Online,198.51.100.20,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-05T18:59:17Z,james.holt@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-05T18:59:47Z,maya.chen@cloudora.io,Outlook Web,203.0.113.11,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-05T19:02:52Z,nina.cole@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-05T19:04:29Z,joel.kerr@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-05T19:05:45Z,cole.burke@cloudora.io,Microsoft Teams,192.0.2.32,Austin,United States,50126,Invalid username or password,Windows 10,Edge 126
2026-08-05T19:06:33Z,cole.burke@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-05T19:07:07Z,priya.nair@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-05T19:11:34Z,alba.vega@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-05T19:15:10Z,aria.reid@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-05T19:18:54Z,cole.burke@cloudora.io,Microsoft Teams,192.0.2.32,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-05T19:20:16Z,aria.reid@cloudora.io,SharePoint Online,203.0.113.13,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-05T19:25:30Z,finn.gale@cloudora.io,Cloudora Admin Portal,198.51.100.24,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-05T19:26:45Z,emma.hayes@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T07:31:45Z,chloe.price@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T07:32:49Z,jude.ross@cloudora.io,Azure Portal,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-06T07:36:47Z,sofia.marino@cloudora.io,Azure Portal,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T07:42:04Z,noah.bishop@cloudora.io,Microsoft 365,203.0.113.13,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T07:44:50Z,omar.farah@cloudora.io,Outlook Web,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T07:50:12Z,amelia.frost@cloudora.io,Cloudora Admin Portal,203.0.113.14,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-06T07:52:47Z,adam.clark@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-06T07:55:36Z,rhys.owen@cloudora.io,Azure Portal,203.0.113.13,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T08:01:50Z,chloe.price@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T08:11:46Z,ethan.wells@cloudora.io,Outlook Web,192.0.2.30,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-06T08:12:41Z,freya.lynn@cloudora.io,Outlook Web,198.51.100.20,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T08:13:01Z,isla.grant@cloudora.io,Cloudora Admin Portal,203.0.113.15,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T08:14:11Z,kian.patel@cloudora.io,Cloudora Admin Portal,192.0.2.31,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-06T08:25:58Z,lucas.ford@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T08:27:08Z,dina.said@cloudora.io,Azure Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T08:43:31Z,hugo.marsh@cloudora.io,Azure Portal,198.51.100.20,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T08:56:44Z,maya.chen@cloudora.io,Cloudora Admin Portal,203.0.113.11,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T08:57:29Z,adam.clark@cloudora.io,SharePoint Online,192.0.2.30,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-06T08:58:42Z,leah.stone@cloudora.io,Outlook Web,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T09:00:21Z,daniel.reeve@cloudora.io,Microsoft 365,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T09:08:49Z,ryan.boyd@cloudora.io,Microsoft 365,203.0.113.10,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T09:14:12Z,mira.shah@cloudora.io,Microsoft 365,192.0.2.31,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-06T09:16:57Z,dina.said@cloudora.io,Cloudora Admin Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T09:17:06Z,dina.said@cloudora.io,Azure Portal,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-06T09:29:35Z,priya.nair@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-06T09:29:43Z,tara.kemp@cloudora.io,Microsoft 365,203.0.113.14,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T09:31:48Z,nina.cole@cloudora.io,Azure Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T09:32:52Z,tara.kemp@cloudora.io,Outlook Web,203.0.113.14,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T09:34:38Z,kian.patel@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,Windows 11,Chrome 126
2026-08-06T09:39:48Z,freya.lynn@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T09:59:31Z,ruth.dean@cloudora.io,Azure Portal,192.0.2.32,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-06T10:01:42Z,nina.cole@cloudora.io,Microsoft 365,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T10:03:43Z,james.holt@cloudora.io,Outlook Web,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T10:07:25Z,aria.reid@cloudora.io,Outlook Web,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-06T10:09:38Z,nina.cole@cloudora.io,Cloudora Admin Portal,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T10:11:44Z,dean.page@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-06T10:11:54Z,emma.hayes@cloudora.io,Microsoft Teams,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T10:12:53Z,hugo.marsh@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T10:24:14Z,amelia.frost@cloudora.io,Microsoft 365,203.0.113.14,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T10:30:22Z,adam.clark@cloudora.io,Cloudora Admin Portal,192.0.2.30,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-06T10:37:02Z,maya.chen@cloudora.io,Microsoft Teams,203.0.113.11,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T10:40:03Z,alba.vega@cloudora.io,Microsoft Teams,198.51.100.22,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-06T10:41:17Z,jude.ross@cloudora.io,Microsoft 365,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-06T10:42:45Z,freya.lynn@cloudora.io,Cloudora Admin Portal,198.51.100.20,Manchester,United Kingdom,50126,Invalid username or password,Android 14,Chrome Mobile
2026-08-06T10:43:54Z,freya.lynn@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-06T10:44:24Z,seth.lane@cloudora.io,Cloudora Admin Portal,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-06T10:45:22Z,emma.hayes@cloudora.io,Outlook Web,203.0.113.12,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T10:48:07Z,joel.kerr@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-06T10:55:38Z,ruth.dean@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Windows 10,Edge 126
2026-08-06T11:02:01Z,gwen.muir@cloudora.io,Azure Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T11:02:40Z,hugo.marsh@cloudora.io,Microsoft 365,198.51.100.20,Manchester,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-06T11:07:07Z,seth.lane@cloudora.io,Microsoft Teams,192.0.2.32,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-06T11:11:37Z,chloe.price@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T11:13:39Z,olivia.kaur@cloudora.io,Cloudora Admin Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T11:13:46Z,ethan.wells@cloudora.io,Cloudora Admin Portal,192.0.2.30,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-06T11:14:32Z,lena.voss@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-06T11:19:17Z,ryan.boyd@cloudora.io,Cloudora Admin Portal,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T11:22:26Z,felix.hart@cloudora.io,Azure Portal,192.0.2.30,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-06T11:26:14Z,arjun.mehta@cloudora.io,Cloudora Admin Portal,203.0.113.16,London,United Kingdom,50126,Invalid username or password,Windows 11,Edge 126
2026-08-06T11:27:11Z,arjun.mehta@cloudora.io,Outlook Web,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T11:28:30Z,nina.cole@cloudora.io,Microsoft Teams,198.51.100.22,Manchester,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T11:28:35Z,tara.kemp@cloudora.io,Azure Portal,203.0.113.14,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T11:32:24Z,aria.reid@cloudora.io,Microsoft Teams,203.0.113.13,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-06T11:34:05Z,mira.shah@cloudora.io,SharePoint Online,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-06T11:37:49Z,gwen.muir@cloudora.io,Azure Portal,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T11:38:18Z,freya.lynn@cloudora.io,Microsoft Teams,198.51.100.20,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T11:38:44Z,joel.kerr@cloudora.io,Azure Portal,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-06T11:59:41Z,isla.grant@cloudora.io,Microsoft Teams,203.0.113.15,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T12:05:53Z,emma.hayes@cloudora.io,Microsoft 365,203.0.113.12,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T12:06:34Z,sofia.marino@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T12:09:24Z,jude.ross@cloudora.io,SharePoint Online,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T12:09:35Z,finn.gale@cloudora.io,Outlook Web,198.51.100.24,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T12:12:46Z,nina.cole@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,50126,Invalid username or password,iOS 17,Mobile Safari
2026-08-06T12:13:28Z,jude.ross@cloudora.io,Microsoft Teams,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T12:13:46Z,nina.cole@cloudora.io,Outlook Web,198.51.100.22,Manchester,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T12:15:54Z,mira.shah@cloudora.io,Microsoft 365,192.0.2.31,Austin,United States,0,Success,macOS 14,Safari 17
2026-08-06T12:16:02Z,aria.reid@cloudora.io,Azure Portal,203.0.113.13,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T12:21:17Z,finn.gale@cloudora.io,Microsoft 365,198.51.100.24,Manchester,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-06T12:28:32Z,cole.burke@cloudora.io,Microsoft 365,192.0.2.32,Austin,United States,0,Success,iOS 17,Mobile Safari
2026-08-06T12:33:35Z,amelia.frost@cloudora.io,SharePoint Online,203.0.113.14,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-06T12:42:38Z,leah.stone@cloudora.io,SharePoint Online,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T12:43:19Z,ryan.boyd@cloudora.io,Microsoft Teams,203.0.113.10,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T12:49:00Z,seth.lane@cloudora.io,Outlook Web,192.0.2.32,Austin,United States,0,Success,Windows 11,Edge 126
2026-08-06T12:54:01Z,zara.aziz@cloudora.io,Microsoft Teams,203.0.113.16,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T13:11:05Z,jude.ross@cloudora.io,SharePoint Online,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-06T13:11:28Z,dean.page@cloudora.io,Microsoft 365,192.0.2.31,Austin,United States,0,Success,Android 14,Chrome Mobile
2026-08-06T13:12:59Z,rhys.owen@cloudora.io,Azure Portal,203.0.113.13,London,United Kingdom,0,Success,Windows 11,Edge 126
2026-08-06T13:22:50Z,jude.ross@cloudora.io,Outlook Web,203.0.113.16,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-06T13:23:11Z,omar.farah@cloudora.io,Cloudora Admin Portal,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T13:24:18Z,chloe.price@cloudora.io,Microsoft 365,203.0.113.17,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T13:27:47Z,maya.chen@cloudora.io,Azure Portal,203.0.113.11,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T13:36:23Z,lucas.ford@cloudora.io,SharePoint Online,203.0.113.10,London,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T13:42:42Z,finn.gale@cloudora.io,Outlook Web,198.51.100.24,Manchester,United Kingdom,0,Success,Windows 10,Edge 126
2026-08-06T13:43:18Z,amelia.frost@cloudora.io,Microsoft Teams,203.0.113.14,London,United Kingdom,0,Success,Windows 11,Chrome 126
2026-08-06T13:47:26Z,lucas.ford@cloudora.io,Azure Portal,203.0.113.10,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-06T13:56:37Z,olivia.kaur@cloudora.io,Azure Portal,203.0.113.12,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T14:00:34Z,chloe.price@cloudora.io,Microsoft Teams,203.0.113.17,London,United Kingdom,0,Success,Android 14,Chrome Mobile
2026-08-06T14:04:11Z,daniel.reeve@cloudora.io,Microsoft Teams,203.0.113.13,London,United Kingdom,0,Success,iOS 17,Mobile Safari
2026-08-06T14:08:22Z,dina.said@cloudora.io,Microsoft 365,203.0.113.12,London,United Kingdom,0,Success,macOS 14,Safari 17
2026-08-06T14:09:01Z,emma.hayes@cloudora.io,SharePoint Online,203.0.113.12,London,United Kingdom,0,Success,Android 14,Chrome Mobile
